TimeStep,Time,"Points:0","Points:1","Points:2"
1,1.00000e+00,4.59780e+00,6.42552e-01,1.10017e+00
1,1.00000e+00,4.45435e-02,7.03442e-01,1.04323e+00
1,1.00000e+00,6.07416e-01,7.75766e-01,1.09243e+00
1,1.00000e+00,1.07413e+00,7.90400e-01,1.04116e+00
1,1.00000e+00,1.55087e+00,7.37253e-01,1.01261e+00
1,1.00000e+00,1.94093e+00,7.18861e-01,1.04302e+00
1,1.00000e+00,2.44281e+00,7.60712e-01,1.10016e+00
1,1.00000e+00,2.97390e+00,7.20347e-01,1.00884e+00
1,1.00000e+00,3.49280e+00,7.05554e-01,1.06205e+00
1,1.00000e+00,3.92885e+00,7.65776e-01,1.01205e+00
1,1.00000e+00,4.38043e+00,7.60383e-01,1.03474e+00
1,1.00000e+00,4.84213e+00,7.82364e-01,1.08473e+00
1,1.00000e+00,3.39251e-01,8.63694e-01,1.00988e+00
1,1.00000e+00,8.96992e-01,8.49454e-01,1.09136e+00
1,1.00000e+00,1.39752e+00,8.79846e-01,1.05553e+00
1,1.00000e+00,1.73776e+00,8.47689e-01,1.07159e+00
1,1.00000e+00,2.30116e+00,8.72412e-01,1.06105e+00
1,1.00000e+00,2.77964e+00,8.92587e-01,1.01725e+00
1,1.00000e+00,3.23469e+00,8.88784e-01,1.07099e+00
1,1.00000e+00,3.77923e+00,8.11320e-01,1.03483e+00
1,1.00000e+00,4.14423e+00,8.57210e-01,1.00478e+00
1,1.00000e+00,4.60421e+00,8.32027e-01,1.08851e+00
1,1.00000e+00,2.09821e-01,9.96432e-01,1.00217e+00
1,1.00000e+00,6.55988e-01,9.57057e-01,1.07767e+00
1,1.00000e+00,1.18546e+00,9.31216e-01,1.02789e+00
1,1.00000e+00,1.56006e+00,9.75069e-01,1.02090e+00
1,1.00000e+00,2.05938e+00,9.73009e-01,1.00835e+00
1,1.00000e+00,2.54175e+00,9.62740e-01,1.02843e+00
1,1.00000e+00,3.08237e+00,9.26583e-01,1.01972e+00
1,1.00000e+00,3.57967e+00,9.09435e-01,1.09946e+00
1,1.00000e+00,3.99328e+00,9.55698e-01,1.01865e+00
1,1.00000e+00,4.44217e+00,9.97477e-01,1.07178e+00
1,1.00000e+00,4.99274e+00,9.94191e-01,1.08023e+00
1,1.00000e+00,4.37490e-01,1.03997e+00,1.08792e+00
1,1.00000e+00,9.74731e-01,1.08031e+00,1.09651e+00
1,1.00000e+00,1.33229e+00,1.10267e+00,1.07941e+00
1,1.00000e+00,1.81850e+00,1.05629e+00,1.01835e+00
1,1.00000e+00,2.33264e+00,1.08403e+00,1.09635e+00
1,1.00000e+00,2.82675e+00,1.09360e+00,1.06928e+00
1,1.00000e+00,3.36019e+00,1.03917e+00,1.08268e+00
1,1.00000e+00,3.72737e+00,1.00917e+00,1.06228e+00
1,1.00000e+00,4.22563e+00,1.08645e+00,1.06616e+00
1,1.00000e+00,4.70972e+00,1.09346e+00,1.07671e+00
1,1.00000e+00,3.10160e-01,1.20525e+00,1.05631e+00
1,1.00000e+00,7.41236e-01,1.16601e+00,1.05726e+00
1,1.00000e+00,1.11935e+00,1.13889e+00,1.06893e+00
1,1.00000e+00,1.63091e+00,1.16043e+00,1.00595e+00
1,1.00000e+00,2.14462e+00,1.14662e+00,1.04293e+00
1,1.00000e+00,2.69482e+00,1.13839e+00,1.07177e+00
1,1.00000e+00,3.14937e+00,1.12903e+00,1.09855e+00
1,1.00000e+00,3.58141e+00,1.10384e+00,1.01415e+00
1,1.00000e+00,4.01176e+00,1.10967e+00,1.06501e+00
1,1.00000e+00,4.58309e+00,1.14165e+00,1.03366e+00
1,1.00000e+00,5.48970e-02,1.24674e+00,1.01187e+00
1,1.00000e+00,5.42136e-01,1.25372e+00,1.09551e+00
1,1.00000e+00,9.94179e-01,1.26421e+00,1.01255e+00
1,1.00000e+00,1.49437e+00,1.23722e+00,1.09949e+00
1,1.00000e+00,1.93507e+00,1.22072e+00,1.02521e+00
1,1.00000e+00,2.42205e+00,1.24106e+00,1.04831e+00
1,1.00000e+00,2.92542e+00,1.22470e+00,1.03256e+00
1,1.00000e+00,3.33319e+00,1.28927e+00,1.06266e+00
1,1.00000e+00,3.85234e+00,1.23277e+00,1.03786e+00
1,1.00000e+00,4.31426e+00,1.23482e+00,1.00657e+00
1,1.00000e+00,4.82266e+00,1.26089e+00,1.09954e+00
1,1.00000e+00,3.84671e-01,1.34714e+00,1.05049e+00
1,1.00000e+00,8.02291e-01,1.32471e+00,1.06077e+00
1,1.00000e+00,1.24923e+00,1.38066e+00,1.01673e+00
1,1.00000e+00,1.75023e+00,1.38314e+00,1.00474e+00
1,1.00000e+00,2.26758e+00,1.32747e+00,1.10918e+00
1,1.00000e+00,2.71374e+00,1.31811e+00,1.07346e+00
1,1.00000e+00,3.10665e+00,1.35509e+00,1.04743e+00
1,1.00000e+00,3.66202e+00,1.34815e+00,1.06725e+00
1,1.00000e+00,4.11276e+00,1.37925e+00,1.02789e+00
1,1.00000e+00,4.68172e+00,1.39633e+00,1.03267e+00
1,1.00000e+00,1.74375e-01,1.43051e+00,1.03367e+00
1,1.00000e+00,5.79020e-01,1.41745e+00,1.05088e+00
1,1.00000e+00,1.06788e+00,1.42403e+00,1.04833e+00
1,1.00000e+00,1.60023e+00,1.46544e+00,1.01322e+00
1,1.00000e+00,2.04516e+00,1.43737e+00,1.03434e+00
1,1.00000e+00,2.56593e+00,1.49191e+00,1.05770e+00
1,1.00000e+00,2.93090e+00,1.49225e+00,1.09488e+00
1,1.00000e+00,3.43912e+00,1.42658e+00,1.10259e+00
1,1.00000e+00,3.91457e+00,1.47132e+00,1.02830e+00
1,1.00000e+00,4.47877e+00,1.42075e+00,1.00763e+00
1,1.00000e+00,4.97457e+00,1.43902e+00,1.07121e+00
1,1.00000e+00,3.31030e-01,1.59893e+00,1.06647e+00
1,1.00000e+00,8.13601e-01,1.53350e+00,1.05865e+00
1,1.00000e+00,1.37634e+00,1.56203e+00,1.07271e+00
1,1.00000e+00,1.90683e+00,1.54490e+00,1.03582e+00
1,1.00000e+00,2.38441e+00,1.58328e+00,1.05771e+00
1,1.00000e+00,2.75527e+00,1.57808e+00,1.01003e+00
1,1.00000e+00,3.25777e+00,1.51840e+00,1.10167e+00
1,1.00000e+00,3.77589e+00,1.54164e+00,1.06054e+00
1,1.00000e+00,4.23693e+00,1.55969e+00,1.04666e+00
1,1.00000e+00,4.79268e+00,1.50926e+00,1.06574e+00
1,1.00000e+00,1.49638e-01,1.67187e+00,1.01388e+00
1,1.00000e+00,6.60957e-01,1.66264e+00,1.03361e+00
1,1.00000e+00,1.13560e+00,1.65702e+00,1.00536e+00
1,1.00000e+00,1.61845e+00,1.64175e+00,1.08600e+00
1,1.00000e+00,2.19599e+00,1.63522e+00,1.05365e+00
1,1.00000e+00,2.58691e+00,1.68549e+00,1.10750e+00
1,1.00000e+00,3.04831e+00,1.63513e+00,1.08291e+00
1,1.00000e+00,3.56781e+00,1.62262e+00,1.05744e+00
1,1.00000e+00,4.02029e+00,1.62273e+00,1.04635e+00
1,1.00000e+00,4.59088e+00,1.64700e+00,1.04740e+00
1,1.00000e+00,4.90465e+00,1.60045e+00,1.03181e+00
1,1.00000e+00,4.96008e-01,1.78290e+00,1.06791e+00
1,1.00000e+00,9.79550e-01,1.78804e+00,1.07451e+00
1,1.00000e+00,1.41057e+00,1.71758e+00,1.01629e+00
1,1.00000e+00,1.94794e+00,1.72520e+00,1.09399e+00
1,1.00000e+00,2.32537e+00,1.75891e+00,1.05247e+00
1,1.00000e+00,2.82304e+00,1.76626e+00,1.03655e+00
1,1.00000e+00,3.33173e+00,1.75947e+00,1.04662e+00
1,1.00000e+00,3.83082e+00,1.70672e+00,1.02780e+00
1,1.00000e+00,4.38878e+00,1.70487e+00,1.01594e+00
1,1.00000e+00,4.75278e+00,1.76867e+00,1.06121e+00
1,1.00000e+00,2.66466e-01,1.84151e+00,1.02668e+00
1,1.00000e+00,7.49155e-01,1.86506e+00,1.01993e+00
1,1.00000e+00,1.29987e+00,1.84612e+00,1.08954e+00
1,1.00000e+00,1.80433e+00,1.88604e+00,1.07809e+00
1,1.00000e+00,2.13919e+00,1.89715e+00,1.01151e+00
1,1.00000e+00,2.61770e+00,1.89609e+00,1.03642e+00
1,1.00000e+00,3.11571e+00,1.87767e+00,1.02745e+00
1,1.00000e+00,3.63002e+00,1.83950e+00,1.03790e+00
1,1.00000e+00,4.14212e+00,1.85707e+00,1.09560e+00
1,1.00000e+00,4.52206e+00,1.81978e+00,1.00783e+00
1,1.00000e+00,7.91914e-02,1.95894e+00,1.08155e+00
1,1.00000e+00,5.53406e-01,1.96424e+00,1.01174e+00
1,1.00000e+00,1.07633e+00,1.93576e+00,1.03039e+00
1,1.00000e+00,1.53128e+00,1.95306e+00,1.02694e+00
1,1.00000e+00,1.94550e+00,1.97352e+00,1.04828e+00
1,1.00000e+00,2.48722e+00,1.94533e+00,1.04878e+00
1,1.00000e+00,2.98354e+00,1.94674e+00,1.08189e+00
1,1.00000e+00,3.49721e+00,1.93371e+00,1.08492e+00
1,1.00000e+00,3.90677e+00,1.99813e+00,1.10105e+00
1,1.00000e+00,4.39754e+00,1.96355e+00,1.09870e+00
1,1.00000e+00,4.88618e+00,1.96516e+00,1.01369e+00
1,1.00000e+00,3.99922e-01,2.09257e+00,1.09956e+00
1,1.00000e+00,8.65340e-01,2.06283e+00,1.03501e+00
1,1.00000e+00,1.39096e+00,2.06192e+00,1.03562e+00
1,1.00000e+00,1.77695e+00,2.01243e+00,1.06071e+00
1,1.00000e+00,2.27703e+00,2.09781e+00,1.01902e+00
1,1.00000e+00,2.71465e+00,2.00318e+00,1.01678e+00
1,1.00000e+00,3.28789e+00,2.08419e+00,1.08003e+00
1,1.00000e+00,3.76619e+00,2.03722e+00,1.02359e+00
1,1.00000e+00,4.17504e+00,2.08820e+00,1.01872e+00
1,1.00000e+00,4.60990e+00,2.05932e+00,1.04621e+00
1,1.00000e+00,1.85629e-01,2.19682e+00,1.05368e+00
1,1.00000e+00,6.93030e-01,2.15000e+00,1.01013e+00
1,1.00000e+00,1.12166e+00,2.18746e+00,1.08488e+00
1,1.00000e+00,1.58962e+00,2.18433e+00,1.00662e+00
1,1.00000e+00,2.03516e+00,2.17719e+00,1.09145e+00
1,1.00000e+00,2.59072e+00,2.13608e+00,1.08973e+00
1,1.00000e+00,3.00540e+00,2.12912e+00,1.07763e+00
1,1.00000e+00,3.52927e+00,2.14133e+00,1.05069e+00
1,1.00000e+00,3.94520e+00,2.19411e+00,1.07186e+00
1,1.00000e+00,4.46469e+00,2.13933e+00,1.03254e+00
1,1.00000e+00,4.96829e+00,2.18095e+00,1.03994e+00
1,1.00000e+00,5.02358e-01,2.22695e+00,1.09009e+00
1,1.00000e+00,9.28897e-01,2.26855e+00,1.06353e+00
1,1.00000e+00,1.30884e+00,2.23655e+00,1.02288e+00
1,1.00000e+00,1.89544e+00,2.23250e+00,1.07561e+00
1,1.00000e+00,2.35900e+00,2.23485e+00,1.06103e+00
1,1.00000e+00,2.81462e+00,2.24297e+00,1.03442e+00
1,1.00000e+00,3.37624e+00,2.21297e+00,1.07864e+00
1,1.00000e+00,3.77707e+00,2.20761e+00,1.01376e+00
1,1.00000e+00,4.24005e+00,2.24267e+00,1.02534e+00
1,1.00000e+00,4.76759e+00,2.25270e+00,1.07624e+00
1,1.00000e+00,2.06518e-01,2.31795e+00,1.02540e+00
1,1.00000e+00,8.02368e-01,2.37419e+00,1.01844e+00
1,1.00000e+00,1.16843e+00,2.35393e+00,1.10077e+00
1,1.00000e+00,1.68696e+00,2.34207e+00,1.00461e+00
1,1.00000e+00,2.13882e+00,2.34333e+00,1.06218e+00
1,1.00000e+00,2.65878e+00,2.39580e+00,1.08888e+00
1,1.00000e+00,3.14300e+00,2.35176e+00,1.08769e+00
1,1.00000e+00,3.54807e+00,2.34379e+00,1.02305e+00
1,1.00000e+00,4.04282e+00,2.31954e+00,1.03505e+00
1,1.00000e+00,4.54919e+00,2.33148e+00,1.00682e+00
1,1.00000e+00,1.77646e-03,2.43695e+00,1.07395e+00
1,1.00000e+00,5.49325e-01,2.44913e+00,1.10001e+00
1,1.00000e+00,9.45572e-01,2.48110e+00,1.04531e+00
1,1.00000e+00,1.42378e+00,2.49858e+00,1.08293e+00
1,1.00000e+00,1.98367e+00,2.47666e+00,1.07103e+00
1,1.00000e+00,2.44314e+00,2.48319e+00,1.09781e+00
1,1.00000e+00,2.91100e+00,2.43107e+00,1.04420e+00
1,1.00000e+00,3.37104e+00,2.43477e+00,1.04873e+00
1,1.00000e+00,3.81861e+00,2.45375e+00,1.03017e+00
1,1.00000e+00,4.39149e+00,2.48641e+00,1.02529e+00
1,1.00000e+00,4.80743e+00,2.45545e+00,1.04730e+00
1,1.00000e+00,3.09593e-01,2.51724e+00,1.08887e+00
1,1.00000e+00,7.74462e-01,2.55766e+00,1.02358e+00
1,1.00000e+00,1.22418e+00,2.52394e+00,1.05632e+00
1,1.00000e+00,1.80346e+00,2.53781e+00,1.00588e+00
1,1.00000e+00,2.22963e+00,2.56088e+00,1.03050e+00
1,1.00000e+00,2.77915e+00,2.51218e+00,1.10290e+00
1,1.00000e+00,3.13569e+00,2.57338e+00,1.03582e+00
1,1.00000e+00,3.62376e+00,2.52127e+00,1.06878e+00
1,1.00000e+00,4.15183e+00,2.54401e+00,1.05949e+00
1,1.00000e+00,4.66675e+00,2.51461e+00,1.04312e+00
1,1.00000e+00,1.18023e-01,2.62168e+00,1.01392e+00
1,1.00000e+00,5.99763e-01,2.63173e+00,1.00461e+00
1,1.00000e+00,1.03358e+00,2.60544e+00,1.06375e+00
1,1.00000e+00,1.53124e+00,2.66566e+00,1.02815e+00
1,1.00000e+00,2.06254e+00,2.63740e+00,1.05987e+00
1,1.00000e+00,2.53558e+00,2.69792e+00,1.01349e+00
1,1.00000e+00,2.93806e+00,2.65220e+00,1.06499e+00
1,1.00000e+00,3.46272e+00,2.62532e+00,1.07198e+00
1,1.00000e+00,3.95930e+00,2.65451e+00,1.08234e+00
1,1.00000e+00,4.49448e+00,2.65381e+00,1.01663e+00
1,1.00000e+00,4.91954e+00,2.60744e+00,1.08018e+00
1,1.00000e+00,3.88396e-01,2.70918e+00,1.01554e+00
1,1.00000e+00,8.32832e-01,2.78723e+00,1.02510e+00
1,1.00000e+00,1.34268e+00,2.75582e+00,1.09245e+00
1,1.00000e+00,1.86953e+00,2.70766e+00,1.05224e+00
1,1.00000e+00,2.31027e+00,2.72567e+00,1.06140e+00
1,1.00000e+00,2.79915e+00,2.75908e+00,1.07489e+00
1,1.00000e+00,3.22226e+00,2.76504e+00,1.07112e+00
1,1.00000e+00,3.76197e+00,2.71247e+00,1.05612e+00
1,1.00000e+00,4.20604e+00,2.70905e+00,1.06794e+00
1,1.00000e+00,4.74742e+00,2.73325e+00,1.07632e+00
1,1.00000e+00,1.47223e-01,2.88582e+00,1.03128e+00
1,1.00000e+00,6.05434e-01,2.85868e+00,1.07066e+00
1,1.00000e+00,1.19976e+00,2.86171e+00,1.05413e+00
1,1.00000e+00,1.68329e+00,2.88714e+00,1.07087e+00
1,1.00000e+00,2.10899e+00,2.88888e+00,1.01469e+00
1,1.00000e+00,2.54581e+00,2.83014e+00,1.05930e+00
1,1.00000e+00,3.06576e+00,2.89882e+00,1.09552e+00
1,1.00000e+00,3.55721e+00,2.81020e+00,1.06596e+00
1,1.00000e+00,4.09872e+00,2.82156e+00,1.00409e+00
1,1.00000e+00,4.54985e+00,2.87499e+00,1.08546e+00
1,1.00000e+00,4.94719e+00,2.87852e+00,1.07493e+00
1,1.00000e+00,4.63024e-01,2.90791e+00,1.07532e+00
1,1.00000e+00,9.97606e-01,2.90254e+00,1.00309e+00
1,1.00000e+00,1.44103e+00,2.96128e+00,1.06532e+00
1,1.00000e+00,1.95598e+00,2.94412e+00,1.03610e+00
1,1.00000e+00,2.33069e+00,2.91290e+00,1.00381e+00
1,1.00000e+00,2.85893e+00,2.90797e+00,1.09709e+00
1,1.00000e+00,3.33152e+00,2.91316e+00,1.05982e+00
1,1.00000e+00,3.86244e+00,2.97271e+00,1.03086e+00
1,1.00000e+00,4.32470e+00,2.93622e+00,1.02652e+00
1,1.00000e+00,4.71488e+00,2.98901e+00,1.03452e+00
1,1.00000e+00,2.16889e-01,5.33308e-02,1.16584e+00
1,1.00000e+00,7.34645e-01,4.89016e-02,1.12439e+00
1,1.00000e+00,1.26981e+00,2.68158e-02,1.10229e+00
1,1.00000e+00,1.73674e+00,1.78484e-02,1.16540e+00
1,1.00000e+00,2.16846e+00,7.08672e-02,1.17660e+00
1,1.00000e+00,2.61518e+00,8.06710e-03,1.18333e+00
1,1.00000e+00,3.11908e+00,6.35458e-02,1.12116e+00
1,1.00000e+00,3.64293e+00,8.26496e-02,1.16425e+00
1,1.00000e+00,4.17844e+00,8.31595e-03,1.13444e+00
1,1.00000e+00,4.55967e+00,3.33172e-02,1.12827e+00
1,1.00000e+00,1.19940e-01,1.13945e-01,1.11975e+00
1,1.00000e+00,6.06829e-01,1.64954e-01,1.16058e+00
1,1.00000e+00,1.06505e+00,1.83520e-01,1.12437e+00
1,1.00000e+00,1.53295e+00,1.03454e-01,1.12886e+00
1,1.00000e+00,1.92549e+00,1.64283e-01,1.16372e+00
1,1.00000e+00,2.44829e+00,1.34562e-01,1.13418e+00
1,1.00000e+00,2.95640e+00,1.25399e-01,1.19264e+00
1,1.00000e+00,3.46178e+00,1.93013e-01,1.15511e+00
1,1.00000e+00,3.97720e+00,1.15641e-01,1.14912e+00
1,1.00000e+00,4.39746e+00,1.75834e-01,1.16795e+00
1,1.00000e+00,4.81467e+00,1.20305e-01,1.18901e+00
1,1.00000e+00,4.00703e-01,2.39766e-01,1.17431e+00
1,1.00000e+00,8.71826e-01,2.36804e-01,1.11317e+00
1,1.00000e+00,1.39546e+00,2.79794e-01,1.14886e+00
1,1.00000e+00,1.76414e+00,2.18432e-01,1.11915e+00
1,1.00000e+00,2.30020e+00,3.00605e-01,1.14450e+00
1,1.00000e+00,2.75575e+00,2.67429e-01,1.10898e+00
1,1.00000e+00,3.23850e+00,2.49200e-01,1.12858e+00
1,1.00000e+00,3.78404e+00,2.50092e-01,1.14420e+00
1,1.00000e+00,4.12351e+00,2.19067e-01,1.17288e+00
1,1.00000e+00,4.60332e+00,2.73249e-01,1.16021e+00
1,1.00000e+00,1.85746e-01,3.98073e-01,1.18888e+00
1,1.00000e+00,6.44553e-01,3.18244e-01,1.15212e+00
1,1.00000e+00,1.14778e+00,3.63664e-01,1.15851e+00
1,1.00000e+00,1.57850e+00,3.57162e-01,1.14749e+00
1,1.00000e+00,2.04844e+00,3.04599e-01,1.15354e+00
1,1.00000e+00,2.53791e+00,3.47697e-01,1.18572e+00
1,1.00000e+00,3.00792e+00,3.61062e-01,1.15462e+00
1,1.00000e+00,3.52439e+00,3.86439e-01,1.11437e+00
1,1.00000e+00,3.90211e+00,3.73939e-01,1.12862e+00
1,1.00000e+00,4.40725e+00,3.78182e-01,1.15526e+00
1,1.00000e+00,4.90501e+00,3.96982e-01,1.18640e+00
1,1.00000e+00,4.51020e-01,4.25689e-01,1.13208e+00
1,1.00000e+00,9.69504e-01,4.90903e-01,1.13410e+00
1,1.00000e+00,1.35872e+00,4.65879e-01,1.14454e+00
1,1.00000e+00,1.87674e+00,4.82480e-01,1.17247e+00
1,1.00000e+00,2.40430e+00,4.04982e-01,1.15410e+00
1,1.00000e+00,2.83443e+00,4.04592e-01,1.15337e+00
1,1.00000e+00,3.30592e+00,4.10737e-01,1.17440e+00
1,1.00000e+00,3.70567e+00,4.90930e-01,1.14074e+00
1,1.00000e+00,4.21848e+00,4.82280e-01,1.17800e+00
1,1.00000e+00,4.72478e+00,4.49588e-01,1.15774e+00
1,1.00000e+00,2.65336e-01,5.55959e-01,1.18812e+00
1,1.00000e+00,8.17250e-01,5.52424e-01,1.19285e+00
1,1.00000e+00,1.16716e+00,5.96746e-01,1.11856e+00
1,1.00000e+00,1.70649e+00,5.87126e-01,1.18627e+00
1,1.00000e+00,2.19763e+00,5.42955e-01,1.11159e+00
1,1.00000e+00,2.69444e+00,5.99910e-01,1.12627e+00
1,1.00000e+00,3.19678e+00,5.69219e-01,1.17215e+00
1,1.00000e+00,3.55968e+00,5.48461e-01,1.15865e+00
1,1.00000e+00,4.01142e+00,5.41957e-01,1.16696e+00
1,1.00000e+00,4.56368e+00,5.31808e-01,1.16801e+00
1,1.00000e+00,7.05656e-02,6.27924e-01,1.17841e+00
1,1.00000e+00,5.54689e-01,6.52551e-01,1.10803e+00
1,1.00000e+00,9.86319e-01,6.44352e-01,1.17997e+00
1,1.00000e+00,1.48758e+00,6.33253e-01,1.10847e+00
1,1.00000e+00,1.98776e+00,6.23532e-01,1.19609e+00
1,1.00000e+00,2.43144e+00,6.68444e-01,1.11653e+00
1,1.00000e+00,2.91224e+00,6.20251e-01,1.16226e+00
1,1.00000e+00,3.31965e+00,6.78681e-01,1.13990e+00
1,1.00000e+00,3.89831e+00,6.69535e-01,1.19393e+00
1,1.00000e+00,4.39976e+00,6.65486e-01,1.17016e+00
1,1.00000e+00,4.86882e+00,6.35022e-01,1.14112e+00
1,1.00000e+00,3.98025e-01,7.67250e-01,1.10312e+00
1,1.00000e+00,7.50874e-01,7.63116e-01,1.13403e+00
1,1.00000e+00,1.23344e+00,7.64614e-01,1.14538e+00
1,1.00000e+00,1.75548e+00,7.21719e-01,1.18372e+00
1,1.00000e+00,2.22327e+00,8.00853e-01,1.10885e+00
1,1.00000e+00,2.78940e+00,7.26400e-01,1.12072e+00
1,1.00000e+00,3.15291e+00,7.39161e-01,1.12314e+00
1,1.00000e+00,3.62068e+00,7.29862e-01,1.18283e+00
1,1.00000e+00,4.13928e+00,7.32296e-01,1.10893e+00
1,1.00000e+00,4.68187e+00,7.34365e-01,1.18394e+00
1,1.00000e+00,2.12507e-01,8.18657e-01,1.12819e+00
1,1.00000e+00,5.71610e-01,8.32815e-01,1.16458e+00
1,1.00000e+00,1.09286e+00,8.44094e-01,1.16949e+00
1,1.00000e+00,1.56647e+00,8.75451e-01,1.10515e+00
1,1.00000e+00,2.08889e+00,8.43644e-01,1.14366e+00
1,1.00000e+00,2.57547e+00,9.02711e-01,1.11756e+00
1,1.00000e+00,2.95820e+00,8.07233e-01,1.11476e+00
1,1.00000e+00,3.43563e+00,8.98967e-01,1.18190e+00
1,1.00000e+00,3.99576e+00,8.82639e-01,1.19884e+00
1,1.00000e+00,4.47920e+00,8.82727e-01,1.15565e+00
1,1.00000e+00,4.96796e+00,8.08704e-01,1.19982e+00
1,1.00000e+00,3.50559e-01,9.86203e-01,1.11933e+00
1,1.00000e+00,8.81135e-01,9.56360e-01,1.10975e+00
1,1.00000e+00,1.31585e+00,9.68344e-01,1.18362e+00
1,1.00000e+00,1.84298e+00,9.83699e-01,1.11286e+00
1,1.00000e+00,2.38763e+00,9.45573e-01,1.18049e+00
1,1.00000e+00,2.78394e+00,9.59295e-01,1.15233e+00
1,1.00000e+00,3.28528e+00,9.16014e-01,1.11434e+00
1,1.00000e+00,3.76896e+00,9.24985e-01,1.17976e+00
1,1.00000e+00,4.22223e+00,9.41615e-01,1.18556e+00
1,1.00000e+00,4.75532e+00,9.60217e-01,1.12044e+00
1,1.00000e+00,1.35580e-01,1.06726e+00,1.11434e+00
1,1.00000e+00,6.66772e-01,1.09968e+00,1.10727e+00
1,1.00000e+00,1.20851e+00,1.06103e+00,1.19544e+00
1,1.00000e+00,1.66940e+00,1.04649e+00,1.13789e+00
1,1.00000e+00,2.13484e+00,1.00707e+00,1.15544e+00
1,1.00000e+00,2.53525e+00,1.06016e+00,1.18337e+00
1,1.00000e+00,3.09115e+00,1.07117e+00,1.16816e+00
1,1.00000e+00,3.52779e+00,1.00413e+00,1.15598e+00
1,1.00000e+00,4.06641e+00,1.09506e+00,1.11623e+00
1,1.00000e+00,4.55306e+00,1.07163e+00,1.18505e+00
1,1.00000e+00,4.97008e+00,1.02412e+00,1.14689e+00
1,1.00000e+00,4.75974e-01,1.19157e+00,1.11430e+00
1,1.00000e+00,9.65166e-01,1.14225e+00,1.11991e+00
1,1.00000e+00,1.47201e+00,1.16139e+00,1.20151e+00
1,1.00000e+00,1.94934e+00,1.11520e+00,1.14095e+00
1,1.00000e+00,2.31810e+00,1.17054e+00,1.16209e+00
1,1.00000e+00,2.84409e+00,1.15957e+00,1.20296e+00
1,1.00000e+00,3.31660e+00,1.18446e+00,1.11526e+00
1,1.00000e+00,3.80006e+00,1.17158e+00,1.16904e+00
1,1.00000e+00,4.30340e+00,1.10630e+00,1.18139e+00
1,1.00000e+00,4.75622e+00,1.11487e+00,1.10312e+00
1,1.00000e+00,2.45499e-01,1.26604e+00,1.11454e+00
1,1.00000e+00,7.61054e-01,1.28323e+00,1.19004e+00
1,1.00000e+00,1.25200e+00,1.21665e+00,1.13337e+00
1,1.00000e+00,1.78836e+00,1.27904e+00,1.14402e+00
1,1.00000e+00,2.20085e+00,1.28221e+00,1.13627e+00
1,1.00000e+00,2.68335e+00,1.26394e+00,1.16934e+00
1,1.00000e+00,3.12027e+00,1.26093e+00,1.17260e+00
1,1.00000e+00,3.66019e+00,1.23346e+00,1.19027e+00
1,1.00000e+00,4.19564e+00,1.22764e+00,1.17680e+00
1,1.00000e+00,4.54859e+00,1.27445e+00,1.17460e+00
1,1.00000e+00,6.39483e-02,1.39255e+00,1.18638e+00
1,1.00000e+00,6.06150e-01,1.33571e+00,1.15498e+00
1,1.00000e+00,1.07047e+00,1.37481e+00,1.17123e+00
1,1.00000e+00,1.57883e+00,1.39495e+00,1.11006e+00
1,1.00000e+00,1.99099e+00,1.33076e+00,1.20642e+00
1,1.00000e+00,2.48452e+00,1.34784e+00,1.21049e+00
1,1.00000e+00,2.93959e+00,1.36439e+00,1.13116e+00
1,1.00000e+00,3.46842e+00,1.39651e+00,1.17647e+00
1,1.00000e+00,3.98429e+00,1.33479e+00,1.18558e+00
1,1.00000e+00,4.31455e+00,1.32054e+00,1.17850e+00
1,1.00000e+00,4.87535e+00,1.30435e+00,1.19063e+00
1,1.00000e+00,4.02139e-01,1.50472e+00,1.17693e+00
1,1.00000e+00,8.25851e-01,1.45864e+00,1.11103e+00
1,1.00000e+00,1.33499e+00,1.45094e+00,1.14128e+00
1,1.00000e+00,1.71363e+00,1.49210e+00,1.18353e+00
1,1.00000e+00,2.23626e+00,1.43655e+00,1.16682e+00
1,1.00000e+00,2.79840e+00,1.46113e+00,1.14385e+00
1,1.00000e+00,3.28658e+00,1.43680e+00,1.14638e+00
1,1.00000e+00,3.73685e+00,1.43744e+00,1.15860e+00
1,1.00000e+00,4.16404e+00,1.44533e+00,1.19852e+00
1,1.00000e+00,4.67138e+00,1.42451e+00,1.16123e+00
1,1.00000e+00,1.59924e-01,1.53042e+00,1.10523e+00
1,1.00000e+00,6.13530e-01,1.59317e+00,1.13460e+00
1,1.00000e+00,1.11970e+00,1.50649e+00,1.17045e+00
1,1.00000e+00,1.57790e+00,1.57464e+00,1.15334e+00
1,1.00000e+00,2.01442e+00,1.50466e+00,1.14551e+00
1,1.00000e+00,2.59834e+00,1.58111e+00,1.17596e+00
1,1.00000e+00,3.05284e+00,1.51328e+00,1.11103e+00
1,1.00000e+00,3.52656e+00,1.52291e+00,1.19459e+00
1,1.00000e+00,3.90898e+00,1.59699e+00,1.11060e+00
1,1.00000e+00,4.40261e+00,1.57414e+00,1.11529e+00
1,1.00000e+00,4.96767e+00,1.51907e+00,1.15406e+00
1,1.00000e+00,4.62736e-01,1.66786e+00,1.17961e+00
1,1.00000e+00,9.52362e-01,1.69771e+00,1.10590e+00
1,1.00000e+00,1.33951e+00,1.70201e+00,1.11613e+00
